danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.459,0.742,6,-5.668,1,0.0453,0.0775,6.71e-05,0.0926,0.509,156.09,audio_features,7o5rdMOkfBWmR2TNRSndOj,spotify:track:7o5rdMOkfBWmR2TNRSndOj,https://api.spotify.com/v1/tracks/7o5rdMOkfBWmR2TNRSndOj,https://api.spotify.com/v1/audio-analysis/7o5rdMOkfBWmR2TNRSndOj,257333,4
0.722,0.725,9,-4.41,1,0.037,0.153,0.0,0.393,0.468,128.007,audio_features,2ObBVRY8a2lnAkNG62u9eC,spotify:track:2ObBVRY8a2lnAkNG62u9eC,https://api.spotify.com/v1/tracks/2ObBVRY8a2lnAkNG62u9eC,https://api.spotify.com/v1/audio-analysis/2ObBVRY8a2lnAkNG62u9eC,163894,4
0.612,0.785,8,-5.765,1,0.0379,0.143,0.0,0.0853,0.639,87.919,audio_features,270L3EaWQaOwq4tQjpkeNz,spotify:track:270L3EaWQaOwq4tQjpkeNz,https://api.spotify.com/v1/tracks/270L3EaWQaOwq4tQjpkeNz,https://api.spotify.com/v1/audio-analysis/270L3EaWQaOwq4tQjpkeNz,159073,4
0.551,0.9,1,-3.196,1,0.09,0.0371,0.0,0.192,0.538,163.847,audio_features,24MH7MzHl5XAYlmMdn85CF,spotify:track:24MH7MzHl5XAYlmMdn85CF,https://api.spotify.com/v1/tracks/24MH7MzHl5XAYlmMdn85CF,https://api.spotify.com/v1/audio-analysis/24MH7MzHl5XAYlmMdn85CF,176983,4
0.602,0.796,5,-5.609,1,0.0465,0.146,0.0,0.125,0.53,106.005,audio_features,6AqwH2Y9FJwhUE2dCSkw1u,spotify:track:6AqwH2Y9FJwhUE2dCSkw1u,https://api.spotify.com/v1/tracks/6AqwH2Y9FJwhUE2dCSkw1u,https://api.spotify.com/v1/audio-analysis/6AqwH2Y9FJwhUE2dCSkw1u,189780,4
0.489,0.701,7,-10.53,1,0.0348,0.852,0.78,0.108,0.739,155.269,audio_features,4DK3JpX2NkEMhCnltUEvUg,spotify:track:4DK3JpX2NkEMhCnltUEvUg,https://api.spotify.com/v1/tracks/4DK3JpX2NkEMhCnltUEvUg,https://api.spotify.com/v1/audio-analysis/4DK3JpX2NkEMhCnltUEvUg,184800,4
0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,audio_features,3DNRdudZ2SstnDCVKFdXxG,spotify:track:3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/tracks/3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/audio-analysis/3DNRdudZ2SstnDCVKFdXxG,315427,3
0.32,0.00501,1,-33.366,1,0.0455,0.993,0.919,0.0618,0.0383,68.947,audio_features,1cmigB9I6IRpFqjIbzvSQB,spotify:track:1cmigB9I6IRpFqjIbzvSQB,https://api.spotify.com/v1/tracks/1cmigB9I6IRpFqjIbzvSQB,https://api.spotify.com/v1/audio-analysis/1cmigB9I6IRpFqjIbzvSQB,294960,5
0.682,0.795,4,-5.495,0,0.037,0.0615,0.469,0.103,0.208,116.965,audio_features,77oGPqxT7yDZ5OCRmR863C,spotify:track:77oGPqxT7yDZ5OCRmR863C,https://api.spotify.com/v1/tracks/77oGPqxT7yDZ5OCRmR863C,https://api.spotify.com/v1/audio-analysis/77oGPqxT7yDZ5OCRmR863C,198160,4
0.333,0.766,0,-3.484,1,0.0364,0.0614,0.000728,0.359,0.416,111.063,audio_features,4DlGLD32K7shuL8ub067DL,spotify:track:4DlGLD32K7shuL8ub067DL,https://api.spotify.com/v1/tracks/4DlGLD32K7shuL8ub067DL,https://api.spotify.com/v1/audio-analysis/4DlGLD32K7shuL8ub067DL,259947,4
0.32,0.00501,1,-33.366,1,0.0455,0.993,0.919,0.0618,0.0383,68.947,audio_features,3hCPh4oVVjaM8tv9sFH8cx,spotify:track:3hCPh4oVVjaM8tv9sFH8cx,https://api.spotify.com/v1/tracks/3hCPh4oVVjaM8tv9sFH8cx,https://api.spotify.com/v1/audio-analysis/3hCPh4oVVjaM8tv9sFH8cx,294960,5
0.218,0.111,7,-21.375,1,0.0688,0.895,0.834,0.165,0.27,77.423,audio_features,61dYvvfIRtIDFuqZypPAta,spotify:track:61dYvvfIRtIDFuqZypPAta,https://api.spotify.com/v1/tracks/61dYvvfIRtIDFuqZypPAta,https://api.spotify.com/v1/audio-analysis/61dYvvfIRtIDFuqZypPAta,151733,4
0.506,0.00738,7,-30.939,1,0.0602,0.984,0.97,0.107,0.105,137.262,audio_features,16AtEuLpkzUg1BLSugpHE6,spotify:track:16AtEuLpkzUg1BLSugpHE6,https://api.spotify.com/v1/tracks/16AtEuLpkzUg1BLSugpHE6,https://api.spotify.com/v1/audio-analysis/16AtEuLpkzUg1BLSugpHE6,217303,4
0.488,0.965,1,-5.105,1,0.115,3.71e-05,0.0101,0.393,0.229,130.001,audio_features,6UjiABdNRhHLMWFvRDZSVD,spotify:track:6UjiABdNRhHLMWFvRDZSVD,https://api.spotify.com/v1/tracks/6UjiABdNRhHLMWFvRDZSVD,https://api.spotify.com/v1/audio-analysis/6UjiABdNRhHLMWFvRDZSVD,213441,4
0.391,0.0154,1,-32.291,1,0.0432,0.992,0.945,0.0725,0.121,66.364,audio_features,5AwPmCN0Cf1tMnyHk629RY,spotify:track:5AwPmCN0Cf1tMnyHk629RY,https://api.spotify.com/v1/tracks/5AwPmCN0Cf1tMnyHk629RY,https://api.spotify.com/v1/audio-analysis/5AwPmCN0Cf1tMnyHk629RY,299478,5
0.714,0.353,8,-8.889,1,0.475,0.0446,1.6e-06,0.115,0.134,139.741,audio_features,4SPJDte2kZKgY1Dw2yzmkK,spotify:track:4SPJDte2kZKgY1Dw2yzmkK,https://api.spotify.com/v1/tracks/4SPJDte2kZKgY1Dw2yzmkK,https://api.spotify.com/v1/audio-analysis/4SPJDte2kZKgY1Dw2yzmkK,123089,4
0.702,0.00751,7,-17.674,1,0.0456,0.993,0.911,0.113,0.576,69.958,audio_features,0g8zASF1mldclJswQ0IQYJ,spotify:track:0g8zASF1mldclJswQ0IQYJ,https://api.spotify.com/v1/tracks/0g8zASF1mldclJswQ0IQYJ,https://api.spotify.com/v1/audio-analysis/0g8zASF1mldclJswQ0IQYJ,110734,4
0.386,0.0992,9,-23.435,0,0.0384,0.982,0.837,0.0778,0.0502,125.828,audio_features,0iM0od4FRl4FhDSSEIWjms,spotify:track:0iM0od4FRl4FhDSSEIWjms,https://api.spotify.com/v1/tracks/0iM0od4FRl4FhDSSEIWjms,https://api.spotify.com/v1/audio-analysis/0iM0od4FRl4FhDSSEIWjms,194667,4
0.488,0.966,1,-5.101,1,0.114,3.69e-05,0.0125,0.434,0.235,130.008,audio_features,2munHzvVYjZhAa4lj26wcR,spotify:track:2munHzvVYjZhAa4lj26wcR,https://api.spotify.com/v1/tracks/2munHzvVYjZhAa4lj26wcR,https://api.spotify.com/v1/audio-analysis/2munHzvVYjZhAa4lj26wcR,213441,4
0.34,0.0463,2,-22.194,1,0.0344,0.989,0.804,0.0998,0.264,102.211,audio_features,7Kbd5bvlUCUpqc5YNN9Sar,spotify:track:7Kbd5bvlUCUpqc5YNN9Sar,https://api.spotify.com/v1/tracks/7Kbd5bvlUCUpqc5YNN9Sar,https://api.spotify.com/v1/audio-analysis/7Kbd5bvlUCUpqc5YNN9Sar,118000,3
0.316,0.0302,1,-27.272,1,0.0527,0.994,0.902,0.0742,0.0386,72.303,audio_features,4DhPRzkpdXYExzwUrV6t3i,spotify:track:4DhPRzkpdXYExzwUrV6t3i,https://api.spotify.com/v1/tracks/4DhPRzkpdXYExzwUrV6t3i,https://api.spotify.com/v1/audio-analysis/4DhPRzkpdXYExzwUrV6t3i,302987,4
0.505,0.898,1,-4.978,0,0.274,0.00291,0.73,0.0874,0.215,140.014,audio_features,2Gkwgols6E2yZmBMKeiSRI,spotify:track:2Gkwgols6E2yZmBMKeiSRI,https://api.spotify.com/v1/tracks/2Gkwgols6E2yZmBMKeiSRI,https://api.spotify.com/v1/audio-analysis/2Gkwgols6E2yZmBMKeiSRI,209162,4
0.41,0.206,1,-23.016,1,0.0312,0.987,0.854,0.179,0.683,105.889,audio_features,690mWy0bLrU80HEqjoeYUW,spotify:track:690mWy0bLrU80HEqjoeYUW,https://api.spotify.com/v1/tracks/690mWy0bLrU80HEqjoeYUW,https://api.spotify.com/v1/audio-analysis/690mWy0bLrU80HEqjoeYUW,68965,3
0.388,0.0292,1,-24.904,1,0.0459,0.994,0.912,0.104,0.04,68.797,audio_features,3yqrsX1aDD5ZS0t4f5msxA,spotify:track:3yqrsX1aDD5ZS0t4f5msxA,https://api.spotify.com/v1/tracks/3yqrsX1aDD5ZS0t4f5msxA,https://api.spotify.com/v1/audio-analysis/3yqrsX1aDD5ZS0t4f5msxA,313907,5
0.702,0.479,0,-8.753,1,0.126,0.164,0.00378,0.122,0.726,95.32,audio_features,2NYhGxUkF8qGZmM6tpRvjw,spotify:track:2NYhGxUkF8qGZmM6tpRvjw,https://api.spotify.com/v1/tracks/2NYhGxUkF8qGZmM6tpRvjw,https://api.spotify.com/v1/audio-analysis/2NYhGxUkF8qGZmM6tpRvjw,234549,4
0.337,0.649,0,-10.685,0,0.0477,0.903,0.75,0.0813,0.708,88.852,audio_features,1bPivAYFK4oMdWqrfNUkNu,spotify:track:1bPivAYFK4oMdWqrfNUkNu,https://api.spotify.com/v1/tracks/1bPivAYFK4oMdWqrfNUkNu,https://api.spotify.com/v1/audio-analysis/1bPivAYFK4oMdWqrfNUkNu,80120,4
0.178,0.113,4,-15.157,1,0.0396,0.977,0.881,0.109,0.0348,132.031,audio_features,38s4sbLZood2eUTelSO3ow,spotify:track:38s4sbLZood2eUTelSO3ow,https://api.spotify.com/v1/tracks/38s4sbLZood2eUTelSO3ow,https://api.spotify.com/v1/audio-analysis/38s4sbLZood2eUTelSO3ow,224680,5
0.131,0.28,4,-12.969,1,0.0366,0.73,0.908,0.109,0.0357,89.41,audio_features,57iArbk7p98HrxiKkfdu4e,spotify:track:57iArbk7p98HrxiKkfdu4e,https://api.spotify.com/v1/tracks/57iArbk7p98HrxiKkfdu4e,https://api.spotify.com/v1/audio-analysis/57iArbk7p98HrxiKkfdu4e,322000,1
0.268,0.247,0,-27.27,1,0.0392,0.965,0.976,0.252,0.615,124.058,audio_features,74UbuPIySxLplVojmJrJ24,spotify:track:74UbuPIySxLplVojmJrJ24,https://api.spotify.com/v1/tracks/74UbuPIySxLplVojmJrJ24,https://api.spotify.com/v1/audio-analysis/74UbuPIySxLplVojmJrJ24,31493,4
0.408,0.00891,9,-34.072,0,0.06,0.992,0.961,0.0839,0.291,78.59,audio_features,4b1ZzDtdGeDpXaPw4DViZ8,spotify:track:4b1ZzDtdGeDpXaPw4DViZ8,https://api.spotify.com/v1/tracks/4b1ZzDtdGeDpXaPw4DViZ8,https://api.spotify.com/v1/audio-analysis/4b1ZzDtdGeDpXaPw4DViZ8,150493,3
0.765,0.988,2,-7.082,1,0.059,9.02e-05,0.605,0.0142,0.632,130.006,audio_features,6dNKx9NU6ad6y9qlRqBbTy,spotify:track:6dNKx9NU6ad6y9qlRqBbTy,https://api.spotify.com/v1/tracks/6dNKx9NU6ad6y9qlRqBbTy,https://api.spotify.com/v1/audio-analysis/6dNKx9NU6ad6y9qlRqBbTy,415389,4
0.275,0.018,10,-29.02,1,0.0441,0.991,0.777,0.105,0.567,70.883,audio_features,5qHSpl58CYjVpiuen0bVjS,spotify:track:5qHSpl58CYjVpiuen0bVjS,https://api.spotify.com/v1/tracks/5qHSpl58CYjVpiuen0bVjS,https://api.spotify.com/v1/audio-analysis/5qHSpl58CYjVpiuen0bVjS,97973,1
0.351,0.24,0,-17.548,1,0.0377,0.925,0.921,0.0999,0.35,150.4,audio_features,4LxTAQIdKiMF0asyX2Byzw,spotify:track:4LxTAQIdKiMF0asyX2Byzw,https://api.spotify.com/v1/tracks/4LxTAQIdKiMF0asyX2Byzw,https://api.spotify.com/v1/audio-analysis/4LxTAQIdKiMF0asyX2Byzw,156000,4
0.963,0.754,8,-7.688,1,0.467,0.0256,0.924,0.0665,0.796,129.878,audio_features,2OSaSXvEqOutRxk29upAiP,spotify:track:2OSaSXvEqOutRxk29upAiP,https://api.spotify.com/v1/tracks/2OSaSXvEqOutRxk29upAiP,https://api.spotify.com/v1/audio-analysis/2OSaSXvEqOutRxk29upAiP,214302,4
0.583,0.126,2,-34.0,0,0.0556,0.996,0.91,0.108,0.683,116.037,audio_features,1eSFb2LaETVAWLTHokYikT,spotify:track:1eSFb2LaETVAWLTHokYikT,https://api.spotify.com/v1/tracks/1eSFb2LaETVAWLTHokYikT,https://api.spotify.com/v1/audio-analysis/1eSFb2LaETVAWLTHokYikT,35720,4
0.633,0.236,2,-20.297,0,0.0399,0.876,0.933,0.102,0.204,170.067,audio_features,1aHr59SPfjxqwK3qwtwFn4,spotify:track:1aHr59SPfjxqwK3qwtwFn4,https://api.spotify.com/v1/tracks/1aHr59SPfjxqwK3qwtwFn4,https://api.spotify.com/v1/audio-analysis/1aHr59SPfjxqwK3qwtwFn4,182018,4
0.63,0.284,10,-12.712,1,0.0429,0.534,4.4e-05,0.105,0.427,129.98,audio_features,2IvsZjhX1JA3DXJDGBGv1p,spotify:track:2IvsZjhX1JA3DXJDGBGv1p,https://api.spotify.com/v1/tracks/2IvsZjhX1JA3DXJDGBGv1p,https://api.spotify.com/v1/audio-analysis/2IvsZjhX1JA3DXJDGBGv1p,227733,4
0.279,0.0504,0,-30.892,1,0.0346,0.992,0.911,0.178,0.401,78.62,audio_features,3a9TLIAuQf8xhPfaKTMuCX,spotify:track:3a9TLIAuQf8xhPfaKTMuCX,https://api.spotify.com/v1/tracks/3a9TLIAuQf8xhPfaKTMuCX,https://api.spotify.com/v1/audio-analysis/3a9TLIAuQf8xhPfaKTMuCX,63253,4
0.193,0.243,4,-17.3,1,0.0444,0.935,0.819,0.0686,0.0363,140.134,audio_features,5udjrF9hYfxle7lnSiOgTC,spotify:track:5udjrF9hYfxle7lnSiOgTC,https://api.spotify.com/v1/tracks/5udjrF9hYfxle7lnSiOgTC,https://api.spotify.com/v1/audio-analysis/5udjrF9hYfxle7lnSiOgTC,299441,4
0.576,0.96,1,-0.229,1,0.227,0.0348,0.914,0.118,0.434,174.97,audio_features,1kUV3o0BgNvBGpiWBVHYmu,spotify:track:1kUV3o0BgNvBGpiWBVHYmu,https://api.spotify.com/v1/tracks/1kUV3o0BgNvBGpiWBVHYmu,https://api.spotify.com/v1/audio-analysis/1kUV3o0BgNvBGpiWBVHYmu,241371,4
0.357,0.267,10,-18.431,1,0.0365,0.992,0.927,0.0993,0.624,74.999,audio_features,18ItzYfbbcmyCkZS0rG5zJ,spotify:track:18ItzYfbbcmyCkZS0rG5zJ,https://api.spotify.com/v1/tracks/18ItzYfbbcmyCkZS0rG5zJ,https://api.spotify.com/v1/audio-analysis/18ItzYfbbcmyCkZS0rG5zJ,85076,1
0.376,0.0236,1,-27.334,1,0.0552,0.994,0.932,0.103,0.0391,72.005,audio_features,3KItbQ3CnKEbBnBiiXHIdC,spotify:track:3KItbQ3CnKEbBnBiiXHIdC,https://api.spotify.com/v1/tracks/3KItbQ3CnKEbBnBiiXHIdC,https://api.spotify.com/v1/audio-analysis/3KItbQ3CnKEbBnBiiXHIdC,310962,5
0.284,0.144,6,-26.405,0,0.0379,0.986,0.753,0.0872,0.0487,138.925,audio_features,6UnJwKRTqO1OGCnp2PTRWo,spotify:track:6UnJwKRTqO1OGCnp2PTRWo,https://api.spotify.com/v1/tracks/6UnJwKRTqO1OGCnp2PTRWo,https://api.spotify.com/v1/audio-analysis/6UnJwKRTqO1OGCnp2PTRWo,76000,4
0.586,0.192,7,-15.187,1,0.0436,0.828,0.000112,0.216,0.583,138.729,audio_features,4VPIQxLejfSXQQvYVsutBV,spotify:track:4VPIQxLejfSXQQvYVsutBV,https://api.spotify.com/v1/tracks/4VPIQxLejfSXQQvYVsutBV,https://api.spotify.com/v1/audio-analysis/4VPIQxLejfSXQQvYVsutBV,136667,4
0.314,0.0787,9,-20.642,1,0.0536,0.972,0.954,0.109,0.24,73.766,audio_features,38oyRcWzmST7ZYiULPd66N,spotify:track:38oyRcWzmST7ZYiULPd66N,https://api.spotify.com/v1/tracks/38oyRcWzmST7ZYiULPd66N,https://api.spotify.com/v1/audio-analysis/38oyRcWzmST7ZYiULPd66N,208760,4
0.895,0.472,11,-8.914,0,0.121,0.0623,0.00046,0.0856,0.904,112.014,audio_features,3f6uipxNhAsRyUiw2g96FR,spotify:track:3f6uipxNhAsRyUiw2g96FR,https://api.spotify.com/v1/tracks/3f6uipxNhAsRyUiw2g96FR,https://api.spotify.com/v1/audio-analysis/3f6uipxNhAsRyUiw2g96FR,130179,4
0.316,0.307,0,-20.253,1,0.0435,0.976,0.863,0.165,0.359,130.968,audio_features,03TP7UEdnmU8t3vhZ5wL0P,spotify:track:03TP7UEdnmU8t3vhZ5wL0P,https://api.spotify.com/v1/tracks/03TP7UEdnmU8t3vhZ5wL0P,https://api.spotify.com/v1/audio-analysis/03TP7UEdnmU8t3vhZ5wL0P,32747,1
0.681,0.33,2,-14.914,1,0.122,0.823,0.929,0.111,0.298,170.065,audio_features,4QqKC9zv1GX3AEgJH1wOTK,spotify:track:4QqKC9zv1GX3AEgJH1wOTK,https://api.spotify.com/v1/tracks/4QqKC9zv1GX3AEgJH1wOTK,https://api.spotify.com/v1/audio-analysis/4QqKC9zv1GX3AEgJH1wOTK,90950,4
0.361,0.851,1,-7.854,0,0.402,0.0906,0.0,0.0517,0.754,177.797,audio_features,12zZ1O1iH4nOe4LGUeGTux,spotify:track:12zZ1O1iH4nOe4LGUeGTux,https://api.spotify.com/v1/tracks/12zZ1O1iH4nOe4LGUeGTux,https://api.spotify.com/v1/audio-analysis/12zZ1O1iH4nOe4LGUeGTux,162120,4
0.44,0.19,0,-18.771,1,0.0296,0.99,0.94,0.186,0.433,95.332,audio_features,7vYvTCMS4A1sFWk59JQpuS,spotify:track:7vYvTCMS4A1sFWk59JQpuS,https://api.spotify.com/v1/tracks/7vYvTCMS4A1sFWk59JQpuS,https://api.spotify.com/v1/audio-analysis/7vYvTCMS4A1sFWk59JQpuS,70758,4
0.387,0.0503,1,-21.725,1,0.0456,0.994,0.903,0.0915,0.061,69.149,audio_features,3PyZRkNZFENqqXT31U4DoX,spotify:track:3PyZRkNZFENqqXT31U4DoX,https://api.spotify.com/v1/tracks/3PyZRkNZFENqqXT31U4DoX,https://api.spotify.com/v1/audio-analysis/3PyZRkNZFENqqXT31U4DoX,258475,5
0.864,0.348,11,-10.337,0,0.512,0.501,0.163,0.103,0.43,80.025,audio_features,1n8dZRBb7jIWvEPPZlP8gZ,spotify:track:1n8dZRBb7jIWvEPPZlP8gZ,https://api.spotify.com/v1/tracks/1n8dZRBb7jIWvEPPZlP8gZ,https://api.spotify.com/v1/audio-analysis/1n8dZRBb7jIWvEPPZlP8gZ,87094,4
0.396,0.0109,0,-30.891,1,0.0563,0.992,0.93,0.0497,0.235,71.576,audio_features,4uAzC2FyAWirURFCY5R8wC,spotify:track:4uAzC2FyAWirURFCY5R8wC,https://api.spotify.com/v1/tracks/4uAzC2FyAWirURFCY5R8wC,https://api.spotify.com/v1/audio-analysis/4uAzC2FyAWirURFCY5R8wC,149973,5
0.318,0.00666,1,-32.764,1,0.0757,0.993,0.917,0.074,0.0502,71.476,audio_features,0TLv1INBZunF7bx0Z3zkxv,spotify:track:0TLv1INBZunF7bx0Z3zkxv,https://api.spotify.com/v1/tracks/0TLv1INBZunF7bx0Z3zkxv,https://api.spotify.com/v1/audio-analysis/0TLv1INBZunF7bx0Z3zkxv,368392,3
0.833,0.392,3,-14.369,1,0.213,0.538,1.98e-05,0.0805,0.63,106.03,audio_features,33ms3xD1g3jcB9CV3iQfH0,spotify:track:33ms3xD1g3jcB9CV3iQfH0,https://api.spotify.com/v1/tracks/33ms3xD1g3jcB9CV3iQfH0,https://api.spotify.com/v1/audio-analysis/33ms3xD1g3jcB9CV3iQfH0,105718,4
0.725,0.737,4,-7.453,1,0.324,0.000633,0.00417,0.109,0.219,77.162,audio_features,2HoDr1yVksl19omOhc1zWy,spotify:track:2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/tracks/2HoDr1yVksl19omOhc1zWy,https://api.spotify.com/v1/audio-analysis/2HoDr1yVksl19omOhc1zWy,214067,4
0.862,0.642,6,-13.652,0,0.101,0.102,0.0,0.272,0.765,99.2,audio_features,1SyQ6t9RdRBK0QUCS6a797,spotify:track:1SyQ6t9RdRBK0QUCS6a797,https://api.spotify.com/v1/tracks/1SyQ6t9RdRBK0QUCS6a797,https://api.spotify.com/v1/audio-analysis/1SyQ6t9RdRBK0QUCS6a797,267267,4
0.73,0.577,4,-11.196,1,0.43,0.0106,0.0,0.359,0.352,77.121,audio_features,1VpaGT3qRCT4jaqYw7o9IH,spotify:track:1VpaGT3qRCT4jaqYw7o9IH,https://api.spotify.com/v1/tracks/1VpaGT3qRCT4jaqYw7o9IH,https://api.spotify.com/v1/audio-analysis/1VpaGT3qRCT4jaqYw7o9IH,229627,4
0.592,0.861,1,-5.177,1,0.249,0.024,0.0,0.492,0.794,90.238,audio_features,4gQdwwPXSXnDkUh4jYqLoC,spotify:track:4gQdwwPXSXnDkUh4jYqLoC,https://api.spotify.com/v1/tracks/4gQdwwPXSXnDkUh4jYqLoC,https://api.spotify.com/v1/audio-analysis/4gQdwwPXSXnDkUh4jYqLoC,196440,4
0.762,0.742,0,-5.771,0,0.211,0.0145,0.0,0.227,0.608,110.85,audio_features,5z37OkOEzss0a6F5bxjlkS,spotify:track:5z37OkOEzss0a6F5bxjlkS,https://api.spotify.com/v1/tracks/5z37OkOEzss0a6F5bxjlkS,https://api.spotify.com/v1/audio-analysis/5z37OkOEzss0a6F5bxjlkS,225560,4
0.705,0.684,0,-5.759,1,0.145,0.0353,0.0,0.206,0.246,100.006,audio_features,6N3oYlfZ2RPdjMYdHCRmFS,spotify:track:6N3oYlfZ2RPdjMYdHCRmFS,https://api.spotify.com/v1/tracks/6N3oYlfZ2RPdjMYdHCRmFS,https://api.spotify.com/v1/audio-analysis/6N3oYlfZ2RPdjMYdHCRmFS,242507,4
0.525,0.658,9,-6.954,1,0.513,0.603,0.0,0.247,0.419,81.961,audio_features,73FW5GNSOspgU6SaSA3Wbw,spotify:track:73FW5GNSOspgU6SaSA3Wbw,https://api.spotify.com/v1/tracks/73FW5GNSOspgU6SaSA3Wbw,https://api.spotify.com/v1/audio-analysis/73FW5GNSOspgU6SaSA3Wbw,156561,4
0.646,0.859,11,-4.934,1,0.333,0.159,0.0,0.108,0.628,77.057,audio_features,3xI2BX87nRys1ENw1Zl0El,spotify:track:3xI2BX87nRys1ENw1Zl0El,https://api.spotify.com/v1/tracks/3xI2BX87nRys1ENw1Zl0El,https://api.spotify.com/v1/audio-analysis/3xI2BX87nRys1ENw1Zl0El,263213,4
0.744,0.525,9,-13.255,1,0.139,3.01e-05,0.758,0.354,0.748,153.941,audio_features,6qA5gzBRyEfYvDgbmBdHH4,spotify:track:6qA5gzBRyEfYvDgbmBdHH4,https://api.spotify.com/v1/tracks/6qA5gzBRyEfYvDgbmBdHH4,https://api.spotify.com/v1/audio-analysis/6qA5gzBRyEfYvDgbmBdHH4,226867,4
0.902,0.623,1,-7.483,0,0.105,0.0795,7.63e-05,0.174,0.967,89.993,audio_features,6dKRp4XzLCycXok4KkC3PK,spotify:track:6dKRp4XzLCycXok4KkC3PK,https://api.spotify.com/v1/tracks/6dKRp4XzLCycXok4KkC3PK,https://api.spotify.com/v1/audio-analysis/6dKRp4XzLCycXok4KkC3PK,166632,4
0.769,0.797,4,-8.891,0,0.0822,0.0196,0.673,0.06,0.968,100.001,audio_features,7BJdCHS5V3zw2SoOn1X1mW,spotify:track:7BJdCHS5V3zw2SoOn1X1mW,https://api.spotify.com/v1/tracks/7BJdCHS5V3zw2SoOn1X1mW,https://api.spotify.com/v1/audio-analysis/7BJdCHS5V3zw2SoOn1X1mW,64154,4
0.807,0.558,6,-13.857,1,0.367,0.0688,0.0,0.105,0.559,164.004,audio_features,23FMZRrUJKHdtXuxDAuhRA,spotify:track:23FMZRrUJKHdtXuxDAuhRA,https://api.spotify.com/v1/tracks/23FMZRrUJKHdtXuxDAuhRA,https://api.spotify.com/v1/audio-analysis/23FMZRrUJKHdtXuxDAuhRA,213291,4
0.796,0.878,1,-3.325,1,0.185,0.171,0.0,0.234,0.795,144.0,audio_features,4c9XojqJDu7KNCh8GmNbj5,spotify:track:4c9XojqJDu7KNCh8GmNbj5,https://api.spotify.com/v1/tracks/4c9XojqJDu7KNCh8GmNbj5,https://api.spotify.com/v1/audio-analysis/4c9XojqJDu7KNCh8GmNbj5,257301,4
0.926,0.427,6,-10.731,1,0.115,0.0258,0.000281,0.329,0.634,98.73,audio_features,3KKrZ3adgWcJiJQWFqoDnv,spotify:track:3KKrZ3adgWcJiJQWFqoDnv,https://api.spotify.com/v1/tracks/3KKrZ3adgWcJiJQWFqoDnv,https://api.spotify.com/v1/audio-analysis/3KKrZ3adgWcJiJQWFqoDnv,209160,4
0.751,0.714,11,-3.334,1,0.183,0.241,0.0,0.11,0.342,96.069,audio_features,3AzaLnoEWrvD5VMHlG8i09,spotify:track:3AzaLnoEWrvD5VMHlG8i09,https://api.spotify.com/v1/tracks/3AzaLnoEWrvD5VMHlG8i09,https://api.spotify.com/v1/audio-analysis/3AzaLnoEWrvD5VMHlG8i09,121765,4
0.546,0.827,7,-8.499,1,0.214,0.105,0.000255,0.14,0.598,120.262,audio_features,72nLaDnt2dfxCA3ZAiEC2c,spotify:track:72nLaDnt2dfxCA3ZAiEC2c,https://api.spotify.com/v1/tracks/72nLaDnt2dfxCA3ZAiEC2c,https://api.spotify.com/v1/audio-analysis/72nLaDnt2dfxCA3ZAiEC2c,217827,5
0.736,0.651,6,-8.933,1,0.124,0.00265,0.000238,0.0838,0.971,166.572,audio_features,5cl6rJmigUbx6cNrA3nV8z,spotify:track:5cl6rJmigUbx6cNrA3nV8z,https://api.spotify.com/v1/tracks/5cl6rJmigUbx6cNrA3nV8z,https://api.spotify.com/v1/audio-analysis/5cl6rJmigUbx6cNrA3nV8z,222600,3
0.583,0.543,4,-14.299,1,0.403,0.000642,0.00329,0.111,0.192,78.221,audio_features,1rESBfVFxLR7wIQjUIQ0KH,spotify:track:1rESBfVFxLR7wIQjUIQ0KH,https://api.spotify.com/v1/tracks/1rESBfVFxLR7wIQjUIQ0KH,https://api.spotify.com/v1/audio-analysis/1rESBfVFxLR7wIQjUIQ0KH,214173,4
0.484,0.806,1,-6.915,0,0.408,0.0404,3.28e-05,0.841,0.681,103.512,audio_features,6EuhBJTydNXXtqBQ32lag5,spotify:track:6EuhBJTydNXXtqBQ32lag5,https://api.spotify.com/v1/tracks/6EuhBJTydNXXtqBQ32lag5,https://api.spotify.com/v1/audio-analysis/6EuhBJTydNXXtqBQ32lag5,175890,4
0.506,0.952,1,-2.589,0,0.393,0.337,0.0,0.561,0.837,87.021,audio_features,3ns5F35L1KaoKmOO8Ar8fk,spotify:track:3ns5F35L1KaoKmOO8Ar8fk,https://api.spotify.com/v1/tracks/3ns5F35L1KaoKmOO8Ar8fk,https://api.spotify.com/v1/audio-analysis/3ns5F35L1KaoKmOO8Ar8fk,200921,4
